,state_name,county_name,date_local,site_num,no2_mean,co_mean,nonoxnoy_mean
0,Alaska,Fairbanks North Star ,2016-01-29,0034,0.6958329999999999,0.6958329999999999,41.300000000000004
1,Alaska,Fairbanks North Star ,2016-01-29,0034,0.6958329999999999,0.574167,41.300000000000004
2,Alaska,Fairbanks North Star ,2016-01-29,0034,0.574167,0.6958329999999999,41.300000000000004
3,Alaska,Fairbanks North Star ,2016-01-29,0034,0.574167,0.574167,41.300000000000004
4,Alaska,Fairbanks North Star ,2016-02-29,0034,0.65913,0.65913,31.060869999999998
5,Alaska,Fairbanks North Star ,2016-02-29,0034,0.65913,0.641667,31.060869999999998
6,Alaska,Fairbanks North Star ,2016-02-29,0034,0.641667,0.65913,31.060869999999998
7,Alaska,Fairbanks North Star ,2016-02-29,0034,0.641667,0.641667,31.060869999999998
8,Alaska,Fairbanks North Star ,2016-11-28,0034,0.445833,0.445833,29.577272999999998
9,Alaska,Fairbanks North Star ,2016-11-28,0034,0.445833,0.49195799999999995,29.577272999999998
10,Alaska,Fairbanks North Star ,2016-11-28,0034,0.49195799999999995,0.445833,29.577272999999998
11,Alaska,Fairbanks North Star ,2016-11-28,0034,0.49195799999999995,0.49195799999999995,29.577272999999998
12,Alaska,Fairbanks North Star ,2016-02-18,0034,0.5916669999999999,0.5916669999999999,24.518182
13,Alaska,Fairbanks North Star ,2016-02-18,0034,0.5916669999999999,0.56375,24.518182
14,Alaska,Fairbanks North Star ,2016-02-18,0034,0.56375,0.5916669999999999,24.518182
15,Alaska,Fairbanks North Star ,2016-02-18,0034,0.56375,0.56375,24.518182
16,Alaska,Fairbanks North Star ,2016-05-03,0034,0.2,0.2,4.629167
17,Alaska,Fairbanks North Star ,2016-05-03,0034,0.2,0.216667,4.629167
18,Alaska,Fairbanks North Star ,2016-05-03,0034,0.216667,0.2,4.629167
19,Alaska,Fairbanks North Star ,2016-05-03,0034,0.216667,0.216667,4.629167
20,Alaska,Fairbanks North Star ,2016-06-17,0034,0.2,0.216087,4.858333
21,Alaska,Fairbanks North Star ,2016-06-17,0034,0.2,0.2,4.858333
22,Alaska,Fairbanks North Star ,2016-06-17,0034,0.216087,0.216087,4.858333
23,Alaska,Fairbanks North Star ,2016-06-17,0034,0.216087,0.2,4.858333
24,Alaska,Fairbanks North Star ,2017-05-08,0034,0.207455,0.207455,4.8208329999999995
25,Alaska,Fairbanks North Star ,2017-05-08,0034,0.207455,0.2,4.8208329999999995
26,Alaska,Fairbanks North Star ,2017-05-08,0034,0.2,0.207455,4.8208329999999995
27,Alaska,Fairbanks North Star ,2017-05-08,0034,0.2,0.2,4.8208329999999995
28,Alaska,Fairbanks North Star ,2017-06-16,0034,0.2,0.2,5.621739
29,Alaska,Fairbanks North Star ,2017-06-16,0034,0.2,0.207611,5.621739
30,Alaska,Fairbanks North Star ,2017-06-16,0034,0.207611,0.2,5.621739
31,Alaska,Fairbanks North Star ,2017-06-16,0034,0.207611,0.207611,5.621739
32,Alaska,Fairbanks North Star ,2017-07-02,0034,0.202917,0.202917,5.658333
33,Alaska,Fairbanks North Star ,2017-07-02,0034,0.202917,0.2,5.658333
34,Alaska,Fairbanks North Star ,2017-07-02,0034,0.2,0.202917,5.658333
35,Alaska,Fairbanks North Star ,2017-07-02,0034,0.2,0.2,5.658333
36,Alaska,Fairbanks North Star ,2017-04-06,0034,0.208333,0.208333,0.525
37,Alaska,Fairbanks North Star ,2017-04-06,0034,0.208333,0.201542,0.525
38,Alaska,Fairbanks North Star ,2017-04-06,0034,0.201542,0.208333,0.525
39,Alaska,Fairbanks North Star ,2017-04-06,0034,0.201542,0.201542,0.525
40,Alaska,Fairbanks North Star ,2014-06-08,0034,0.2,0.2,1.979167
41,Alaska,Fairbanks North Star ,2014-06-08,0034,0.2,0.189583,1.979167
42,Alaska,Fairbanks North Star ,2014-06-08,0034,0.189583,0.2,1.979167
43,Alaska,Fairbanks North Star ,2014-06-08,0034,0.189583,0.189583,1.979167
44,Alaska,Fairbanks North Star ,2014-05-07,0034,0.22916699999999998,0.22916699999999998,0.783333
45,Alaska,Fairbanks North Star ,2014-05-07,0034,0.22916699999999998,0.23652199999999998,0.783333
46,Alaska,Fairbanks North Star ,2014-05-07,0034,0.23652199999999998,0.22916699999999998,0.783333
47,Alaska,Fairbanks North Star ,2014-05-07,0034,0.23652199999999998,0.23652199999999998,0.783333
48,Alaska,Fairbanks North Star ,2014-08-04,0034,0.245833,0.257083,4.2125
49,Alaska,Fairbanks North Star ,2014-08-04,0034,0.245833,0.245833,4.2125
50,Alaska,Fairbanks North Star ,2014-08-04,0034,0.257083,0.257083,4.2125
51,Alaska,Fairbanks North Star ,2014-08-04,0034,0.257083,0.245833,4.2125
52,Alaska,Fairbanks North Star ,2014-10-30,0034,0.48124999999999996,0.48124999999999996,8.137500000000001
53,Alaska,Fairbanks North Star ,2014-10-30,0034,0.48124999999999996,0.458333,8.137500000000001
54,Alaska,Fairbanks North Star ,2014-10-30,0034,0.458333,0.48124999999999996,8.137500000000001
55,Alaska,Fairbanks North Star ,2014-10-30,0034,0.458333,0.458333,8.137500000000001
56,Alaska,Fairbanks North Star ,2016-07-21,0034,0.028374999999999997,0.028374999999999997,0.0
57,Alaska,Fairbanks North Star ,2016-07-21,0034,0.028374999999999997,0.0,0.0
58,Alaska,Fairbanks North Star ,2016-07-21,0034,0.0,0.028374999999999997,0.0
59,Alaska,Fairbanks North Star ,2016-07-21,0034,0.0,0.0,0.0
60,Alaska,Fairbanks North Star ,2016-10-05,0034,0.35833299999999996,0.35833299999999996,24.109091
61,Alaska,Fairbanks North Star ,2016-10-05,0034,0.35833299999999996,0.362542,24.109091
62,Alaska,Fairbanks North Star ,2016-10-05,0034,0.362542,0.35833299999999996,24.109091
63,Alaska,Fairbanks North Star ,2016-10-05,0034,0.362542,0.362542,24.109091
64,Alaska,Fairbanks North Star ,2016-12-30,0034,0.310261,0.3375,8.25
65,Alaska,Fairbanks North Star ,2016-12-30,0034,0.310261,0.310261,8.25
66,Alaska,Fairbanks North Star ,2016-12-30,0034,0.3375,0.3375,8.25
67,Alaska,Fairbanks North Star ,2016-12-30,0034,0.3375,0.310261,8.25
68,Alaska,Fairbanks North Star ,2016-04-03,0034,0.19833299999999998,0.2,0.641667
69,Alaska,Fairbanks North Star ,2016-04-03,0034,0.19833299999999998,0.19833299999999998,0.641667
70,Alaska,Fairbanks North Star ,2016-04-03,0034,0.2,0.2,0.641667
71,Alaska,Fairbanks North Star ,2016-04-03,0034,0.2,0.19833299999999998,0.641667
72,Alaska,Fairbanks North Star ,2017-01-08,0034,0.854583,0.858333,82.879167
73,Alaska,Fairbanks North Star ,2017-01-08,0034,0.854583,0.854583,82.879167
74,Alaska,Fairbanks North Star ,2017-01-08,0034,0.858333,0.858333,82.879167
75,Alaska,Fairbanks North Star ,2017-01-08,0034,0.858333,0.854583,82.879167
76,Alaska,Fairbanks North Star ,2017-10-15,0034,0.182333,0.182333,5.9375
77,Alaska,Fairbanks North Star ,2017-10-15,0034,0.182333,0.21250000000000002,5.9375
78,Alaska,Fairbanks North Star ,2017-10-15,0034,0.21250000000000002,0.182333,5.9375
79,Alaska,Fairbanks North Star ,2017-10-15,0034,0.21250000000000002,0.21250000000000002,5.9375
80,Alaska,Fairbanks North Star ,2017-03-01,0034,0.325,0.325,5.2043479999999995
81,Alaska,Fairbanks North Star ,2017-03-01,0034,0.325,0.368,5.2043479999999995
82,Alaska,Fairbanks North Star ,2017-03-01,0034,0.368,0.325,5.2043479999999995
83,Alaska,Fairbanks North Star ,2017-03-01,0034,0.368,0.368,5.2043479999999995
84,Alaska,Fairbanks North Star ,2017-03-26,0034,0.262708,0.3,3.5478259999999997
85,Alaska,Fairbanks North Star ,2017-03-26,0034,0.262708,0.262708,3.5478259999999997
86,Alaska,Fairbanks North Star ,2017-03-26,0034,0.3,0.3,3.5478259999999997
87,Alaska,Fairbanks North Star ,2017-03-26,0034,0.3,0.262708,3.5478259999999997
88,Alaska,Fairbanks North Star ,2017-09-01,0034,0.27313,0.27313,4.533333
89,Alaska,Fairbanks North Star ,2017-09-01,0034,0.27313,0.279167,4.533333
90,Alaska,Fairbanks North Star ,2017-09-01,0034,0.279167,0.27313,4.533333
91,Alaska,Fairbanks North Star ,2017-09-01,0034,0.279167,0.279167,4.533333
92,Alaska,Fairbanks North Star ,2017-08-27,0034,0.232625,0.232625,4.579167
93,Alaska,Fairbanks North Star ,2017-08-27,0034,0.232625,0.225,4.579167
94,Alaska,Fairbanks North Star ,2017-08-27,0034,0.225,0.232625,4.579167
95,Alaska,Fairbanks North Star ,2017-08-27,0034,0.225,0.225,4.579167
96,Alaska,Fairbanks North Star ,2017-12-13,0034,0.36166699999999996,0.36166699999999996,32.2875
97,Alaska,Fairbanks North Star ,2017-12-13,0034,0.36166699999999996,0.35833299999999996,32.2875
98,Alaska,Fairbanks North Star ,2017-12-13,0034,0.35833299999999996,0.36166699999999996,32.2875
99,Alaska,Fairbanks North Star ,2017-12-13,0034,0.35833299999999996,0.35833299999999996,32.2875
100,Alaska,Fairbanks North Star ,2014-07-19,0034,0.165,0.165,1.3043479999999998
101,Alaska,Fairbanks North Star ,2014-07-19,0034,0.165,0.179167,1.3043479999999998
102,Alaska,Fairbanks North Star ,2014-07-19,0034,0.179167,0.165,1.3043479999999998
103,Alaska,Fairbanks North Star ,2014-07-19,0034,0.179167,0.179167,1.3043479999999998
104,Alaska,Fairbanks North Star ,2014-11-30,0034,0.542609,0.533333,13.508332999999999
105,Alaska,Fairbanks North Star ,2014-11-30,0034,0.542609,0.542609,13.508332999999999
106,Alaska,Fairbanks North Star ,2014-11-30,0034,0.533333,0.533333,13.508332999999999
107,Alaska,Fairbanks North Star ,2014-11-30,0034,0.533333,0.542609,13.508332999999999
108,Alaska,Fairbanks North Star ,2014-01-07,0034,1.379565,1.379565,150.175
109,Alaska,Fairbanks North Star ,2014-01-07,0034,1.379565,1.3625,150.175
110,Alaska,Fairbanks North Star ,2014-01-07,0034,1.3625,1.379565,150.175
111,Alaska,Fairbanks North Star ,2014-01-07,0034,1.3625,1.3625,150.175
112,Alaska,Fairbanks North Star ,2014-05-22,0034,0.2,0.2,1.004167
113,Alaska,Fairbanks North Star ,2014-05-22,0034,0.2,0.18695699999999998,1.004167
114,Alaska,Fairbanks North Star ,2014-05-22,0034,0.18695699999999998,0.2,1.004167
115,Alaska,Fairbanks North Star ,2014-05-22,0034,0.18695699999999998,0.18695699999999998,1.004167
116,Alaska,Fairbanks North Star ,2014-05-28,0034,0.279167,0.279167,1.170833
117,Alaska,Fairbanks North Star ,2014-05-28,0034,0.279167,0.25912999999999997,1.170833
118,Alaska,Fairbanks North Star ,2014-05-28,0034,0.25912999999999997,0.279167,1.170833
119,Alaska,Fairbanks North Star ,2014-05-28,0034,0.25912999999999997,0.25912999999999997,1.170833
120,Alaska,Fairbanks North Star ,2014-10-12,0034,0.405833,0.405833,4.108333
121,Alaska,Fairbanks North Star ,2014-10-12,0034,0.405833,0.404167,4.108333
122,Alaska,Fairbanks North Star ,2014-10-12,0034,0.404167,0.405833,4.108333
123,Alaska,Fairbanks North Star ,2014-10-12,0034,0.404167,0.404167,4.108333
124,Alaska,Fairbanks North Star ,2014-10-12,0034,0.405833,0.405833,10.8625
125,Alaska,Fairbanks North Star ,2014-10-12,0034,0.405833,0.404167,10.8625
126,Alaska,Fairbanks North Star ,2014-10-12,0034,0.404167,0.405833,10.8625
127,Alaska,Fairbanks North Star ,2014-10-12,0034,0.404167,0.404167,10.8625
128,Alaska,Fairbanks North Star ,2014-11-12,0034,0.891667,0.891667,85.733333
129,Alaska,Fairbanks North Star ,2014-11-12,0034,0.891667,0.88913,85.733333
130,Alaska,Fairbanks North Star ,2014-11-12,0034,0.88913,0.891667,85.733333
131,Alaska,Fairbanks North Star ,2014-11-12,0034,0.88913,0.88913,85.733333
132,Alaska,Fairbanks North Star ,2016-05-01,0034,0.2,0.2,0.6541669999999999
133,Alaska,Fairbanks North Star ,2016-05-01,0034,0.2,0.1825,0.6541669999999999
134,Alaska,Fairbanks North Star ,2016-05-01,0034,0.1825,0.2,0.6541669999999999
135,Alaska,Fairbanks North Star ,2016-05-01,0034,0.1825,0.1825,0.6541669999999999
136,Alaska,Fairbanks North Star ,2016-12-23,0034,0.441667,0.441667,9.8625
137,Alaska,Fairbanks North Star ,2016-12-23,0034,0.441667,0.38829199999999997,9.8625
138,Alaska,Fairbanks North Star ,2016-12-23,0034,0.38829199999999997,0.441667,9.8625
139,Alaska,Fairbanks North Star ,2016-12-23,0034,0.38829199999999997,0.38829199999999997,9.8625
140,Alaska,Fairbanks North Star ,2016-02-19,0034,0.6545829999999999,0.6545829999999999,31.150000000000002
141,Alaska,Fairbanks North Star ,2016-02-19,0034,0.6545829999999999,0.645833,31.150000000000002
142,Alaska,Fairbanks North Star ,2016-02-19,0034,0.645833,0.6545829999999999,31.150000000000002
143,Alaska,Fairbanks North Star ,2016-02-19,0034,0.645833,0.645833,31.150000000000002
144,Alaska,Fairbanks North Star ,2017-09-29,0034,0.161773,0.161773,4.995652
145,Alaska,Fairbanks North Star ,2017-09-29,0034,0.161773,0.17500000000000002,4.995652
146,Alaska,Fairbanks North Star ,2017-09-29,0034,0.17500000000000002,0.161773,4.995652
147,Alaska,Fairbanks North Star ,2017-09-29,0034,0.17500000000000002,0.17500000000000002,4.995652
148,Alaska,Fairbanks North Star ,2017-01-09,0034,1.140636,1.1125,125.272727
149,Alaska,Fairbanks North Star ,2017-01-09,0034,1.140636,1.140636,125.272727
150,Alaska,Fairbanks North Star ,2017-01-09,0034,1.1125,1.1125,125.272727
151,Alaska,Fairbanks North Star ,2017-01-09,0034,1.1125,1.140636,125.272727
152,Alaska,Fairbanks North Star ,2017-04-09,0034,0.26375,0.26375,3.4565219999999997
153,Alaska,Fairbanks North Star ,2017-04-09,0034,0.26375,0.254167,3.4565219999999997
154,Alaska,Fairbanks North Star ,2017-04-09,0034,0.254167,0.26375,3.4565219999999997
155,Alaska,Fairbanks North Star ,2017-04-09,0034,0.254167,0.254167,3.4565219999999997
156,Alaska,Fairbanks North Star ,2017-05-30,0034,0.1875,0.1965,0.586364
157,Alaska,Fairbanks North Star ,2017-05-30,0034,0.1875,0.1875,0.586364
158,Alaska,Fairbanks North Star ,2017-05-30,0034,0.1965,0.1965,0.586364
159,Alaska,Fairbanks North Star ,2017-05-30,0034,0.1965,0.1875,0.586364
160,Alaska,Fairbanks North Star ,2017-11-06,0034,0.2,0.2,1.0695649999999999
161,Alaska,Fairbanks North Star ,2017-11-06,0034,0.2,0.20152199999999998,1.0695649999999999
162,Alaska,Fairbanks North Star ,2017-11-06,0034,0.20152199999999998,0.2,1.0695649999999999
163,Alaska,Fairbanks North Star ,2017-11-06,0034,0.20152199999999998,0.20152199999999998,1.0695649999999999
164,Alaska,Fairbanks North Star ,2017-04-19,0034,0.1,0.1,0.454167
165,Alaska,Fairbanks North Star ,2017-04-19,0034,0.1,0.109522,0.454167
166,Alaska,Fairbanks North Star ,2017-04-19,0034,0.109522,0.1,0.454167
167,Alaska,Fairbanks North Star ,2017-04-19,0034,0.109522,0.109522,0.454167
168,Alaska,Fairbanks North Star ,2017-05-07,0034,0.208333,0.208333,3.104167
169,Alaska,Fairbanks North Star ,2017-05-07,0034,0.208333,0.192292,3.104167
170,Alaska,Fairbanks North Star ,2017-05-07,0034,0.192292,0.208333,3.104167
171,Alaska,Fairbanks North Star ,2017-05-07,0034,0.192292,0.192292,3.104167
172,Alaska,Fairbanks North Star ,2017-12-21,0034,0.8125,0.8125,78.3625
173,Alaska,Fairbanks North Star ,2017-12-21,0034,0.8125,0.83187,78.3625
174,Alaska,Fairbanks North Star ,2017-12-21,0034,0.83187,0.8125,78.3625
175,Alaska,Fairbanks North Star ,2017-12-21,0034,0.83187,0.83187,78.3625
176,Alaska,Fairbanks North Star ,2017-01-12,0034,0.387,0.387,46.07619
177,Alaska,Fairbanks North Star ,2017-01-12,0034,0.387,0.383333,46.07619
178,Alaska,Fairbanks North Star ,2017-01-12,0034,0.383333,0.387,46.07619
179,Alaska,Fairbanks North Star ,2017-01-12,0034,0.383333,0.383333,46.07619
180,Alaska,Fairbanks North Star ,2017-08-11,0034,0.2,0.2,9.020833
181,Alaska,Fairbanks North Star ,2017-08-11,0034,0.2,0.21395799999999998,9.020833
182,Alaska,Fairbanks North Star ,2017-08-11,0034,0.21395799999999998,0.2,9.020833
183,Alaska,Fairbanks North Star ,2017-08-11,0034,0.21395799999999998,0.21395799999999998,9.020833
184,Alaska,Fairbanks North Star ,2017-08-24,0034,0.2,0.2,8.054167
185,Alaska,Fairbanks North Star ,2017-08-24,0034,0.2,0.187435,8.054167
186,Alaska,Fairbanks North Star ,2017-08-24,0034,0.187435,0.2,8.054167
187,Alaska,Fairbanks North Star ,2017-08-24,0034,0.187435,0.187435,8.054167
188,Alaska,Fairbanks North Star ,2014-02-24,0034,1.041364,1.041364,114.5125
189,Alaska,Fairbanks North Star ,2014-02-24,0034,1.041364,1.0375,114.5125
190,Alaska,Fairbanks North Star ,2014-02-24,0034,1.0375,1.041364,114.5125
191,Alaska,Fairbanks North Star ,2014-02-24,0034,1.0375,1.0375,114.5125
192,Alaska,Fairbanks North Star ,2014-10-31,0034,0.6541669999999999,0.6541669999999999,45.1625
193,Alaska,Fairbanks North Star ,2014-10-31,0034,0.6541669999999999,0.698261,45.1625
194,Alaska,Fairbanks North Star ,2014-10-31,0034,0.698261,0.6541669999999999,45.1625
195,Alaska,Fairbanks North Star ,2014-10-31,0034,0.698261,0.698261,45.1625
196,Alaska,Fairbanks North Star ,2014-04-21,0034,0.27391299999999996,0.27391299999999996,4.43913
197,Alaska,Fairbanks North Star ,2014-04-21,0034,0.27391299999999996,0.283333,4.43913
198,Alaska,Fairbanks North Star ,2014-04-21,0034,0.283333,0.27391299999999996,4.43913
199,Alaska,Fairbanks North Star ,2014-04-21,0034,0.283333,0.283333,4.43913
200,Alaska,Fairbanks North Star ,2014-07-11,0034,0.242917,0.242917,5.770833
201,Alaska,Fairbanks North Star ,2014-07-11,0034,0.242917,0.220833,5.770833
202,Alaska,Fairbanks North Star ,2014-07-11,0034,0.220833,0.242917,5.770833
203,Alaska,Fairbanks North Star ,2014-07-11,0034,0.220833,0.220833,5.770833
204,Alaska,Fairbanks North Star ,2014-09-20,0034,0.365417,0.365417,2.940909
205,Alaska,Fairbanks North Star ,2014-09-20,0034,0.365417,0.375,2.940909
206,Alaska,Fairbanks North Star ,2014-09-20,0034,0.375,0.365417,2.940909
207,Alaska,Fairbanks North Star ,2014-09-20,0034,0.375,0.375,2.940909
208,Alaska,Fairbanks North Star ,2014-10-20,0034,0.299091,0.299091,14.895455
209,Alaska,Fairbanks North Star ,2014-10-20,0034,0.299091,0.3,14.895455
210,Alaska,Fairbanks North Star ,2014-10-20,0034,0.3,0.299091,14.895455
211,Alaska,Fairbanks North Star ,2014-10-20,0034,0.3,0.3,14.895455
212,Alaska,Fairbanks North Star ,2016-01-02,0034,0.449167,0.449167,25.408333
213,Alaska,Fairbanks North Star ,2016-01-02,0034,0.449167,0.458333,25.408333
214,Alaska,Fairbanks North Star ,2016-01-02,0034,0.458333,0.449167,25.408333
215,Alaska,Fairbanks North Star ,2016-01-02,0034,0.458333,0.458333,25.408333
216,Alaska,Fairbanks North Star ,2016-03-10,0034,0.516667,0.50125,19.541667
217,Alaska,Fairbanks North Star ,2016-03-10,0034,0.516667,0.516667,19.541667
218,Alaska,Fairbanks North Star ,2016-03-10,0034,0.50125,0.50125,19.541667
219,Alaska,Fairbanks North Star ,2016-03-10,0034,0.50125,0.516667,19.541667
220,Alaska,Fairbanks North Star ,2016-11-22,0034,1.033333,1.033333,84.47826099999999
221,Alaska,Fairbanks North Star ,2016-11-22,0034,1.033333,1.006417,84.47826099999999
222,Alaska,Fairbanks North Star ,2016-11-22,0034,1.006417,1.033333,84.47826099999999
223,Alaska,Fairbanks North Star ,2016-11-22,0034,1.006417,1.006417,84.47826099999999
224,Alaska,Fairbanks North Star ,2016-12-14,0034,1.1125,1.1125,98.375
225,Alaska,Fairbanks North Star ,2016-12-14,0034,1.1125,1.064917,98.375
226,Alaska,Fairbanks North Star ,2016-12-14,0034,1.064917,1.1125,98.375
227,Alaska,Fairbanks North Star ,2016-12-14,0034,1.064917,1.064917,98.375
228,Alaska,Fairbanks North Star ,2016-02-21,0034,0.7320829999999999,0.7320829999999999,53.722727
229,Alaska,Fairbanks North Star ,2016-02-21,0034,0.7320829999999999,0.75,53.722727
230,Alaska,Fairbanks North Star ,2016-02-21,0034,0.75,0.7320829999999999,53.722727
231,Alaska,Fairbanks North Star ,2016-02-21,0034,0.75,0.75,53.722727
232,Alaska,Fairbanks North Star ,2016-11-18,0034,0.708333,0.708333,60.725
233,Alaska,Fairbanks North Star ,2016-11-18,0034,0.708333,0.70787,60.725
234,Alaska,Fairbanks North Star ,2016-11-18,0034,0.70787,0.708333,60.725
235,Alaska,Fairbanks North Star ,2016-11-18,0034,0.70787,0.70787,60.725
236,Alaska,Fairbanks North Star ,2017-08-09,0034,0.24604499999999999,0.23333299999999998,13.073913
237,Alaska,Fairbanks North Star ,2017-08-09,0034,0.24604499999999999,0.24604499999999999,13.073913
238,Alaska,Fairbanks North Star ,2017-08-09,0034,0.23333299999999998,0.23333299999999998,13.073913
239,Alaska,Fairbanks North Star ,2017-08-09,0034,0.23333299999999998,0.24604499999999999,13.073913
240,Alaska,Fairbanks North Star ,2017-03-05,0034,0.22916699999999998,0.22916699999999998,4.7565219999999995
241,Alaska,Fairbanks North Star ,2017-03-05,0034,0.22916699999999998,0.27358299999999997,4.7565219999999995
242,Alaska,Fairbanks North Star ,2017-03-05,0034,0.27358299999999997,0.22916699999999998,4.7565219999999995
243,Alaska,Fairbanks North Star ,2017-03-05,0034,0.27358299999999997,0.27358299999999997,4.7565219999999995
244,Alaska,Fairbanks North Star ,2017-05-09,0034,0.255957,0.255957,2.438889
245,Alaska,Fairbanks North Star ,2017-05-09,0034,0.255957,0.245833,2.438889
246,Alaska,Fairbanks North Star ,2017-05-09,0034,0.245833,0.255957,2.438889
247,Alaska,Fairbanks North Star ,2017-05-09,0034,0.245833,0.245833,2.438889
248,Alaska,Fairbanks North Star ,2017-12-14,0034,0.915304,0.915304,83.227273
249,Alaska,Fairbanks North Star ,2017-12-14,0034,0.915304,0.8250000000000001,83.227273
250,Alaska,Fairbanks North Star ,2017-12-14,0034,0.8250000000000001,0.915304,83.227273
251,Alaska,Fairbanks North Star ,2017-12-14,0034,0.8250000000000001,0.8250000000000001,83.227273
252,Alaska,Fairbanks North Star ,2014-04-26,0034,0.23333299999999998,0.23333299999999998,0.804348
253,Alaska,Fairbanks North Star ,2014-04-26,0034,0.23333299999999998,0.219583,0.804348
254,Alaska,Fairbanks North Star ,2014-04-26,0034,0.219583,0.23333299999999998,0.804348
255,Alaska,Fairbanks North Star ,2014-04-26,0034,0.219583,0.219583,0.804348
256,Alaska,Fairbanks North Star ,2014-08-14,0034,0.22666699999999998,0.22666699999999998,4.42
257,Alaska,Fairbanks North Star ,2014-08-14,0034,0.22666699999999998,0.2,4.42
258,Alaska,Fairbanks North Star ,2014-08-14,0034,0.2,0.22666699999999998,4.42
259,Alaska,Fairbanks North Star ,2014-08-14,0034,0.2,0.2,4.42
260,Alaska,Fairbanks North Star ,2016-01-20,0034,0.6541669999999999,0.6541669999999999,76.070833
261,Alaska,Fairbanks North Star ,2016-01-20,0034,0.6541669999999999,0.703333,76.070833
262,Alaska,Fairbanks North Star ,2016-01-20,0034,0.703333,0.6541669999999999,76.070833
263,Alaska,Fairbanks North Star ,2016-01-20,0034,0.703333,0.703333,76.070833
264,Alaska,Fairbanks North Star ,2016-07-05,0034,0.168478,0.168478,0.9666669999999999
265,Alaska,Fairbanks North Star ,2016-07-05,0034,0.168478,0.16666699999999998,0.9666669999999999
266,Alaska,Fairbanks North Star ,2016-07-05,0034,0.16666699999999998,0.168478,0.9666669999999999
267,Alaska,Fairbanks North Star ,2016-07-05,0034,0.16666699999999998,0.16666699999999998,0.9666669999999999
268,Alaska,Fairbanks North Star ,2016-08-16,0034,0.065043,0.065043,0.9041669999999999
269,Alaska,Fairbanks North Star ,2016-08-16,0034,0.065043,0.1,0.9041669999999999
270,Alaska,Fairbanks North Star ,2016-08-16,0034,0.1,0.065043,0.9041669999999999
271,Alaska,Fairbanks North Star ,2016-08-16,0034,0.1,0.1,0.9041669999999999
272,Alaska,Fairbanks North Star ,2016-10-17,0034,0.17390899999999998,0.183333,0.626087
273,Alaska,Fairbanks North Star ,2016-10-17,0034,0.17390899999999998,0.17390899999999998,0.626087
274,Alaska,Fairbanks North Star ,2016-10-17,0034,0.183333,0.183333,0.626087
275,Alaska,Fairbanks North Star ,2016-10-17,0034,0.183333,0.17390899999999998,0.626087
276,Alaska,Fairbanks North Star ,2017-11-13,0034,0.209524,0.20781,12.669564999999999
277,Alaska,Fairbanks North Star ,2017-11-13,0034,0.209524,0.209524,12.669564999999999
278,Alaska,Fairbanks North Star ,2017-11-13,0034,0.20781,0.20781,12.669564999999999
279,Alaska,Fairbanks North Star ,2017-11-13,0034,0.20781,0.209524,12.669564999999999
280,Alaska,Fairbanks North Star ,2017-12-26,0034,0.712318,0.712318,48.954544999999996
281,Alaska,Fairbanks North Star ,2017-12-26,0034,0.712318,0.645833,48.954544999999996
282,Alaska,Fairbanks North Star ,2017-12-26,0034,0.645833,0.712318,48.954544999999996
283,Alaska,Fairbanks North Star ,2017-12-26,0034,0.645833,0.645833,48.954544999999996
284,Alaska,Fairbanks North Star ,2017-05-10,0034,0.2,0.21100000000000002,1.0208329999999999
285,Alaska,Fairbanks North Star ,2017-05-10,0034,0.2,0.2,1.0208329999999999
286,Alaska,Fairbanks North Star ,2017-05-10,0034,0.21100000000000002,0.21100000000000002,1.0208329999999999
287,Alaska,Fairbanks North Star ,2017-05-10,0034,0.21100000000000002,0.2,1.0208329999999999
288,Alaska,Fairbanks North Star ,2017-01-03,0034,0.6875,0.578417,62.52381
289,Alaska,Fairbanks North Star ,2017-01-03,0034,0.6875,0.6875,62.52381
290,Alaska,Fairbanks North Star ,2017-01-03,0034,0.578417,0.578417,62.52381
291,Alaska,Fairbanks North Star ,2017-01-03,0034,0.578417,0.6875,62.52381
292,Alaska,Fairbanks North Star ,2017-12-31,0034,0.558333,0.558333,48.872727
293,Alaska,Fairbanks North Star ,2017-12-31,0034,0.558333,0.527833,48.872727
294,Alaska,Fairbanks North Star ,2017-12-31,0034,0.527833,0.558333,48.872727
295,Alaska,Fairbanks North Star ,2017-12-31,0034,0.527833,0.527833,48.872727
296,Alaska,Fairbanks North Star ,2014-08-12,0034,0.243333,0.243333,6.6695649999999995
297,Alaska,Fairbanks North Star ,2014-08-12,0034,0.243333,0.22916699999999998,6.6695649999999995
298,Alaska,Fairbanks North Star ,2014-08-12,0034,0.22916699999999998,0.243333,6.6695649999999995
299,Alaska,Fairbanks North Star ,2014-08-12,0034,0.22916699999999998,0.22916699999999998,6.6695649999999995
300,Alaska,Fairbanks North Star ,2014-05-24,0034,0.2,0.2,0.595833
301,Alaska,Fairbanks North Star ,2014-05-24,0034,0.2,0.21250000000000002,0.595833
302,Alaska,Fairbanks North Star ,2014-05-24,0034,0.21250000000000002,0.2,0.595833
303,Alaska,Fairbanks North Star ,2014-05-24,0034,0.21250000000000002,0.21250000000000002,0.595833
304,Alaska,Fairbanks North Star ,2014-06-24,0034,0.258333,0.274783,1.6458329999999999
305,Alaska,Fairbanks North Star ,2014-06-24,0034,0.258333,0.258333,1.6458329999999999
306,Alaska,Fairbanks North Star ,2014-06-24,0034,0.274783,0.274783,1.6458329999999999
